"GEOID","STATE","COUNTY","TRACT","CNTY_FIPS","hh1_control_hh_income_frac","hh1_control_hh_income","hh1_control_hh_size","hh1_control_hh_commuters","hh1_fixes","hh1_model_autos_per_hh_owners","hh1_model_h_cost_owners","hh1_model_pct_transit_commuters","hh1_model_vmt_per_hh_owners","hh1_model_autos_per_hh_renters","hh1_model_h_cost_renters","hh1_model_pct_transit_commute_1","hh1_model_vmt_per_hh_renters","hh1_model_autos_per_hh","hh1_model_h_cost","hh1_model_pct_transit_commute_2","hh1_model_vmt_per_hh","hh1_alpha","hh1_beta","hh1_gas_price","hh1_mpg","hh1_income_bin","hh1_auto_own_cost_owners","hh1_vmt_cost_owners","hh1_transit_cost_owners","hh1_transit_trips_owners","hh1_t_cost_owners","hh1_t_owners","hh1_h_owners","hh1_ht_owners","hh1_auto_own_cost_renters","hh1_vmt_cost_renters","hh1_transit_cost_renters","hh1_transit_trips_renters","hh1_t_cost_renters","hh1_t_renters","hh1_h_renters","hh1_ht_renters","hh1_auto_own_cost","hh1_vmt_cost","hh1_transit_cost","hh1_transit_trips","hh1_t_cost","hh1_t","hh1_h","hh1_ht","hh1_pctile_all","hh1_pctile_own","hh1_pctile_rent","hh3_control_hh_income_frac","hh3_control_hh_income","hh3_control_hh_size","hh3_control_hh_commuters","hh3_fixes","hh3_model_autos_per_hh_owners","hh3_model_h_cost_owners","hh3_model_pct_transit_commuters","hh3_model_vmt_per_hh_owners","hh3_model_autos_per_hh_renters","hh3_model_h_cost_renters","hh3_model_pct_transit_commute_1","hh3_model_vmt_per_hh_renters","hh3_model_autos_per_hh","hh3_model_h_cost","hh3_model_pct_transit_commute_2","hh3_model_vmt_per_hh","hh3_alpha","hh3_beta","hh3_gas_price","hh3_mpg","hh3_income_bin","hh3_auto_own_cost_owners","hh3_vmt_cost_owners","hh3_transit_cost_owners","hh3_transit_trips_owners","hh3_t_cost_owners","hh3_t_owners","hh3_h_owners","hh3_ht_owners","hh3_auto_own_cost_renters","hh3_vmt_cost_renters","hh3_transit_cost_renters","hh3_transit_trips_renters","hh3_t_cost_renters","hh3_t_renters","hh3_h_renters","hh3_ht_renters","hh3_auto_own_cost","hh3_vmt_cost","hh3_transit_cost","hh3_transit_trips","hh3_t_cost","hh3_t","hh3_h","hh3_ht","hh3_pctile_all","hh3_pctile_own","hh3_pctile_rent"
"51540000302","51","540","000302","51540",1,61664,4,2,0,2.3,1330,4.2,25124,1.88,1245,5.5,23964,2.108582616,1291.260767,4.792482381,24595.32341,25.29794073,42.1967965,3.745,21.6,3,8961.429174,5757.411962,358.4311176,212.5027021,15077.27225,24.45068801,25.88220031,50.33288832,7324.994282,5491.586541,469.3740826,464.1647615,13285.95491,21.54572345,24.22807473,45.77379817,8215.614681,5636.260517,408.9940038,327.1991144,14260.8692,23.12673392,25.12832319,48.2550571,43.90874786,31.36750685,59.15112027,0.5,30832,1,1,0,1.55,694,0.5,13093,1.17,824,6.2,13372,1.376812843,753.2482381,3.097807361,13220.15583,25.29794073,42.1967965,3.745,21.6,2,5729.687212,3001.378183,21.33518557,12.64897036,8752.400581,28.38739161,27.01089777,55.39828938,4324.989702,3065.33484,264.5563011,261.6201383,7654.880843,24.8277142,32.07057602,56.89829023,5089.488347,3030.526792,132.1845898,126.1189936,8252.199729,26.76504842,29.31687486,56.08192328,18.40823328,12.04191781,31.0985567
"51540000401","51","540","000401","51540",1,61664,4,2,0,2.22,1313,7.4,23972,1.85,1272,9.1,23108,2.031644498,1292.128174,8.26541717,23532.16445,25.29794073,42.1967965,3.745,21.6,3,8649.72729,5493.41982,631.521493,374.4095227,14774.6686,23.95995816,25.55137519,49.51133336,7208.106075,5295.425713,776.6007549,767.9816963,13280.13254,21.53628137,24.75350285,46.28978422,7915.842729,5392.627173,705.3768367,574.7648856,14013.84674,22.72613963,25.14520318,47.87134281,66.26256548,35.38230603,86.50675534,0.5,30832,1,1,0,1.47,685,3.7,13437,1.14,842,9.8,13592,1.302007255,764.923821,6.805320435,13515.90568,25.29794073,42.1967965,3.745,21.6,2,5433.961421,3080.235136,157.8803732,93.60238068,8672.07693,28.12687121,26.66061235,54.78748356,4214.09253,3115.766613,418.1696372,413.5286057,7748.02878,25.12982869,32.77114686,57.90097555,4812.964077,3098.323107,290.3855487,256.4668797,8201.672733,26.60117,29.77129558,56.37246557,41.52617864,14.78553323,62.51942993
"51109950201","51","109","950201","51109",1,54662,4,2,0,2.6,1157,0.4,32998,2.04,1000,0,30895,2.389336942,1097.939107,0.249526387,32206.88498,10.84688007,10.3626933,3.745,21.6,3,10130.31124,7561.816587,8.383195045,8.677504052,17700.51102,32.38174787,25.39972925,57.78147712,7948.39805,7079.893431,0,0,15028.29148,27.49312407,21.95309356,49.44621763,9309.510338,7380.524791,5.229570928,5.413165586,16695.2647,30.54272566,24.10315993,54.64588559,60.52947911,47.00755837,78.81414868,0.5,27331,1,1,0,1.84,604,0,21193,1.33,662,0,20287,1.648146143,625.8186739,0,20852.17727,10.84688007,10.3626933,3.745,21.6,2,6801.693207,4858.18436,0,0,11659.87757,42.66173051,26.51933702,69.18106753,4916.441285,4650.497151,0,0,9566.938436,35.00398242,29.06589587,64.06987829,6092.491537,4780.055748,0,0,10872.54728,39.78100796,27.47731179,67.25831975,29.74846828,19.61775566,44.68033573
"51079030200","51","079","030200","51079",1,61664,4,2,0,2.57,1290,1.3,34816,2.12,1202,0,32754,2.495815217,1275.492754,1.085688406,34476.06884,25.29794073,42.1967965,3.745,21.6,3,10013.42303,7978.429186,110.942965,65.77464589,18102.79518,29.35715358,25.10378827,54.46094185,8260.099934,7505.901584,0,0,15766.00152,25.56759458,23.39128179,48.95887636,9724.378827,7900.530614,92.65345445,54.93136187,17717.5629,28.73242556,24.82147289,53.55389845,39.34202899,32.96743883,66.19353218,0.5,30832,1,1,0,1.81,673,0,21860,1.41,795,0,21056,1.744057971,693.1123188,0,21727.45652,25.29794073,42.1967965,3.745,21.6,2,6690.796035,5011.084326,0,0,11701.88036,37.95368565,26.19356513,64.14725078,5212.167077,4826.77912,0,0,10038.9462,32.56015243,30.94187857,63.502031,6447.036551,4980.700678,0,0,11427.73723,37.06453434,26.97634868,64.04088303,16.81899666,11.51796679,40.59164835
"51065020300","51","065","020300","51065",1,61664,4,2,0,2.64,1267,2.3,34337,2.12,1023,0,33073,2.533511275,1217.032214,1.828992177,34078.15048,10.84688007,10.3626933,3.745,21.6,3,10286.16218,7868.66162,48.20337151,49.8956483,18203.02717,29.51969897,24.65620135,54.17590032,8260.099934,7579.003575,0,0,15839.10351,25.68614347,19.90788791,45.59403138,9871.252979,7809.343705,38.33199538,39.67771756,17718.92868,28.73464044,23.68381318,52.41845362,56.93457513,52.25232723,78.12530337,0.5,30832,1,1,0,1.88,661,0,21975,1.41,676,0.4,21430,1.783750575,664.0717902,0.081914404,21863.39162,10.84688007,10.3626933,3.745,21.6,2,6949.556103,5037.446389,0,0,11987.00249,38.87844607,25.7265179,64.60496397,5212.167077,4912.513133,4.191597523,4.14507732,10128.87181,32.85181567,26.31032693,59.1621426,6593.763136,5011.861806,0.858380533,0.848853846,11606.48332,37.64427647,25.84607383,63.4903503,21.15379741,16.80346764,40.4451236
"51065020200","51","065","020200","51065",1,61664,4,2,0,2.69,1318,1.7,34958,2.25,1169,0,35063,2.607058326,1289.912933,1.379543533,34977.7929,10.84688007,10.3626933,3.745,21.6,3,10480.97586,8010.969884,35.62857894,36.87939222,18527.57432,30.04601441,25.6486767,55.69469111,8766.615497,8035.031668,0,0,16801.64716,27.24709257,22.74909185,49.99618443,10157.81241,8015.505622,28.91245628,29.9274865,18202.23049,29.51840699,25.10209393,54.62050092,49.56771998,46.53624333,68.41169507,0.5,30832,1,1,0,1.93,687,0,22320,1.54,773,0.5,22366,1.856483516,703.2113271,0.094251902,22328.67117,10.84688007,10.3626933,3.745,21.6,2,7134.384722,5116.532578,0,0,12250.9173,39.734423,26.73845355,66.47287656,5692.721488,5127.077403,5.239496903,5.18134665,10825.03839,35.10975087,30.08562532,65.19537619,6862.625719,5118.520317,0.987665097,0.976703553,11982.1337,38.86265471,27.36940817,66.23206288,21.92458921,18.06763501,27.91282511
"51109950300","51","109","950300","51109",1,54662,4,2,0,2.59,1182,1.3,35025,2.11,1093,0,33132,2.515424988,1168.17255,1.09802601,34730.8948,10.84688007,10.3626933,3.745,21.6,3,10091.3485,8026.323594,27.2453839,28.20188817,18144.91748,33.19475592,25.94855658,59.14331251,8221.137199,7592.524006,0,0,15813.66121,28.92989866,23.99473126,52.92462992,9800.783859,7958.926491,23.01241552,23.82031288,17782.72277,32.53214805,25.64500128,58.17714933,43.85296383,36.44626024,76.76802392,0.5,27331,1,1,0,1.84,617,0,22287,1.4,723,0,21472,1.771639573,633.4686484,0,22160.37784,10.84688007,10.3626933,3.745,21.6,2,6801.693207,5108.967812,0,0,11910.66102,43.57930928,27.09011745,70.66942673,5175.201353,4922.141017,0,0,10097.34237,36.94465029,31.74417328,68.68882357,6548.993938,5079.94154,0,0,11628.93548,42.54851809,27.81319301,70.36171109,15.15375729,11.82854657,29.84275037
"51079030102","51","079","030102","51079",1,61664,4,2,0,2.68,1284,1.7,34861,2.21,1095,0,34127,2.58673913,1246.497225,1.362673451,34715.3543,25.29794073,42.1967965,3.745,21.6,3,10442.01312,7988.741379,145.0792619,86.01299847,18575.83377,30.12427635,24.98702647,55.11130281,8610.764554,7820.538053,0,0,16431.30261,26.64650786,21.30902958,47.95553744,10078.64327,7955.365233,116.2915638,68.94566436,18150.30006,29.43419185,24.25721117,53.69140302,55.37122388,49.44291461,67.76868998,0.5,30832,1,1,0,1.92,670,0,22380,1.5,724,0.5,22066,1.8366605,680.7150786,0.099213691,22317.6938,25.29794073,42.1967965,3.745,21.6,2,7097.418998,5130.286697,0,0,12227.7057,39.65913887,26.07680332,65.73594219,5544.858593,5058.306804,21.33518557,21.09839825,10624.50058,34.45932986,28.17851583,62.63784569,6789.348502,5116.003916,4.233485019,4.18649993,11909.5859,38.62735438,26.49384063,65.12119501,21.0521791,17.74578115,27.50508159
"51125950200","51","125","950200","51125",1,61664,4,2,0,2.61,1324,3.5,35457,2.09,1118,0.8,33493,2.551465091,1300.811171,3.196068743,35235.91815,25.29794073,42.1967965,3.745,21.6,3,10169.27398,8125.320647,298.692598,177.0855851,18593.28722,30.15258047,25.76543851,55.91801898,8143.211728,7675.25071,68.27259383,67.5148744,15886.73503,25.76338712,21.7566165,47.52000362,9941.205959,8074.657565,272.754879,164.7515244,18288.6184,29.65850156,25.31417691,54.97267847,50.19972092,41.15009796,70.61917557,0.5,30832,1,1,0,1.85,690,0,22190,1.38,740,1.5,21365,1.797093448,695.6283566,0.168850698,22097.13212,25.29794073,42.1967965,3.745,21.6,2,6838.658931,5086.731985,0,0,11925.39092,38.6786161,26.85521536,65.53383146,5101.269905,4897.612837,64.00555672,63.29519475,10062.8883,32.63780585,28.80124546,61.43905131,6643.086031,5065.443385,7.204921959,7.12495855,11715.73434,37.99861941,27.07427439,65.0728938,26.12750107,22.04570171,36.78152672
"51125950100","51","125","950100","51125",1,61664,4,2,10,2.63,1316,3.2,34142,2.13,1028,0.4,33206,2.532811524,1260.019438,2.655744533,33960.06317,10.74097135,25.54774113,3.745,21.6,3,10247.19945,7823.97545,165.340566,68.74221664,18236.51546,29.57400665,25.6097561,55.18376275,8299.06267,7609.481835,20.66757074,20.43819291,15929.21208,25.83227179,20.00518941,45.8374612,9868.526557,7782.282835,137.21947,59.35302771,17788.02886,28.84669963,24.52035751,53.36705714,66.52097936,60.09833224,74.65308571,0.5,30832,1,1,10,1.88,687,0,21657,1.42,680,1.1,21259,1.790586602,685.6393613,0.213814648,21579.63797,10.74097135,25.54774113,3.745,21.6,2,6949.556103,4964.549553,0,0,11914.10566,38.64201367,26.73845355,65.38046723,5249.132801,4873.313892,28.41790977,28.10251525,10150.8646,32.92314674,26.46600934,59.38915608,6619.033003,4946.815444,5.523786697,5.462481269,11571.37223,37.53039775,26.68549668,64.21589443,36.68485838,28.02405778,54.95471429
"51125950300","51","125","950300","51125",1,61664,4,2,0,2.66,1293,2,34537,2.1,1034,0,32855,2.515923414,1226.364579,1.485440766,34104.25568,10.74097135,25.54774113,3.745,21.6,3,10364.08765,7914.493589,103.3378537,42.9638854,18381.9191,29.80980653,25.16216917,54.9719757,8182.174463,7529.046729,0,0,15711.22119,25.47875777,20.12195122,45.60070899,9802.725864,7815.325969,76.75113029,31.91015341,17694.80296,28.69551596,23.86542383,52.56093979,63.86183555,58.40931398,72.47394729,0.5,30832,1,1,0,1.9,674,0,22049,1.39,684,0.1,21326,1.768787395,676.5727962,0.025727962,21862.98684,10.74097135,25.54774113,3.745,21.6,2,7023.487551,5054.409803,0,0,12077.89735,39.17325296,26.23248573,65.40573869,5138.235629,4888.672659,2.583446343,2.554774113,10029.49173,32.52948798,26.62169175,59.15117973,6538.450658,5011.769014,0.664668086,0.657291306,11550.88434,37.46394765,26.3326205,63.79656816,33.28818833,29.02190985,47.30989147
"51003010903","51","003","010903","51003",1,61664,4,2,2020202,2.59,1365,0.9,29007,2.02,1274,0.3,27803,2.02,1274,0.3,27803,25.29794073,42.1967965,3.745,21.6,3,10091.3485,6647.239643,76.80666806,45.53629331,16815.39482,27.26938703,26.56331085,53.83269787,7870.472579,6371.331189,25.60222269,25.3180779,14267.40599,23.13733457,24.79242346,47.92975803,7870.472579,6371.331189,25.60222269,25.3180779,14267.40599,23.13733457,24.79242346,47.92975803,100,NA,100,0.5,30832,1,1,2020202,1.84,712,0,18929,1.31,843,1,18740,1.31,843,1,18740,25.29794073,42.1967965,3.745,21.6,2,6801.693207,4339.195572,0,0,11140.88878,36.13417481,27.7114686,63.84564342,4842.509837,4295.870094,42.67037115,42.1967965,9181.050303,29.77766704,32.81006746,62.58773451,4842.509837,4295.870094,42.67037115,42.1967965,9181.050303,29.77766704,32.81006746,62.58773451,100,NA,100
"51109950100","51","109","950100","51109",1,54662,4,2,0,2.64,1193,2.4,35025,2.14,1039,0,33571,2.586278955,1176.453918,2.142138985,34868.7792,10.84688007,10.3626933,3.745,21.6,3,10286.16218,8026.323594,50.29917027,52.06502431,18362.78495,33.59332799,26.19004061,59.7833686,8338.025406,7693.125178,0,0,16031.15058,29.32777905,22.80926421,52.13704325,10076.8503,7990.52406,44.89492231,46.4710493,18112.26928,33.1350285,25.82680293,58.96183143,44.0856938,39.32221334,63.67699083,0.5,27331,1,1,0,1.89,622,0,22190,1.43,688,0,21574,1.840576639,629.0911779,0,22123.81567,10.84688007,10.3626933,3.745,21.6,2,6986.521827,5086.731985,0,0,12073.25381,44.17421174,27.30964838,71.48386013,5286.098525,4945.523021,0,0,10231.62155,37.43595751,30.20745673,67.64341424,6803.824794,5071.560199,0,0,11875.38499,43.45023963,27.62099497,71.0712346,19.99062029,17.61001275,31.12743119
"51109950500","51","109","950500","51109",1,54662,4,2,0,2.58,1146,2.6,34670,2.14,991,0,33833,2.524194355,1126.341193,2.270239371,34563.84244,10.84688007,10.3626933,3.745,21.6,3,10052.38577,7944.971849,54.49076779,56.40377634,18051.84839,33.02449304,25.15824522,58.18273826,8338.025406,7753.165058,0,0,16091.19046,29.43761747,21.75551571,51.19313319,9834.951711,7920.6448,47.57964862,49.25002836,17803.17616,32.56956599,24.72667359,57.29623958,56.45728457,51.56409486,82.20164507,0.5,27331,1,1,0,1.82,598,0,22209,1.43,655,0,21851,1.770535906,605.2293676,0,22163.5945,10.84688007,10.3626933,3.745,21.6,2,6727.761759,5091.087456,0,0,11818.84921,43.24338376,26.25589989,69.49928365,5286.098525,5009.021208,0,0,10295.11973,37.66828778,28.75855256,66.42684034,6544.914153,5080.678911,0,0,11625.59306,42.5362887,26.57331386,69.10960256,25.43643548,18.67531126,61.29222535
"51109950400","51","109","950400","51109",1,54662,4,2,0,2.69,1176,1.5,34620,2.23,1052,0,34620,2.614066986,1155.5311,1.252392344,34620,10.84688007,10.3626933,3.745,21.6,3,10480.97586,7933.513856,31.43698142,32.5406402,18445.9267,33.74542955,25.81683802,59.56226757,8688.690025,7933.513856,0,0,16622.20388,30.40906641,23.09465442,53.50372083,10185.12006,7933.513856,26.24762324,27.16909911,18144.88154,33.19469018,25.36748236,58.56217253,46.63276596,44.14608696,56.72668599,0.5,27331,1,1,0,1.93,614,0,22170,1.52,696,0,22170,1.862320574,627.5358852,0,22170,10.84688007,10.3626933,3.745,21.6,2,7134.384722,5082.147278,0,0,12216.532,44.69844499,26.95839889,71.65684388,5618.79004,5082.147278,0,0,10700.93732,39.15311302,30.55870623,69.71181925,6884.202825,5082.147278,0,0,11966.3501,43.78306722,27.55270799,71.33577522,23.95670675,24.04826087,23.00710145
"51065020101","51","065","020101","51065",1,61664,4,2,0,2.66,1289,2.1,35193,2.21,1168,0,33539,2.575846457,1266.372047,1.707283465,34883.68898,10.84688007,10.3626933,3.745,21.6,3,10364.08765,8064.822448,44.01177399,45.55689627,18472.92188,29.95738498,25.08432797,55.04171295,8610.764554,7685.792063,0,0,16296.55662,26.4279914,22.72963155,49.15762295,10036.20243,7993.940782,35.7812257,37.03739795,18065.92444,29.29736059,24.6439812,53.94134179,44.10100796,39.28570897,64.43553684,0.5,30832,1,1,0,1.91,673,0,22342,1.5,773,0.4,21647,1.833326772,691.7007874,0.07480315,22212.02953,10.84688007,10.3626933,3.745,21.6,2,7060.453274,5121.575755,0,0,12182.02903,39.51099192,26.19356513,65.70455705,5544.858593,4962.2572,4.191597523,4.14507732,10511.30739,34.09220093,30.08562532,64.17782625,6777.025135,5091.781931,0.783861741,0.775162097,11869.59093,38.49763534,26.92141103,65.41904637,19.15849337,16.28316279,33.61747368
"51003010300","51","003","010300","51003",1,61664,4,2,0,2.48,1318,1.5,32489,2.07,1292,0.6,30002,2.351490773,1309.850634,1.217906574,31709.48183,25.29794073,42.1967965,3.745,21.6,3,9662.758414,7445.174225,128.0111134,75.89382218,17235.94375,27.95138777,25.6486767,53.60006447,8065.286257,6875.253689,51.20444537,50.6361558,14991.74439,24.31198818,25.14270887,49.45469705,9162.05131,7266.539963,103.9370511,67.97713147,16532.52832,26.81066477,25.49008759,52.30075236,35.66959233,30.99650333,46.56506348,0.5,30832,1,1,0,1.72,688,0,19045,1.36,855,1.3,18176,1.60716263,740.3440023,0.407468281,18772.62313,25.29794073,42.1967965,3.745,21.6,2,6358.104519,4365.78687,0,0,10723.89139,34.78169236,26.77737416,61.55906652,5027.338457,4166.581368,55.47148249,54.85583545,9249.391308,29.99932313,33.27711469,63.27643782,5940.993011,4303.348467,17.3868228,17.19385615,10261.7283,33.28272023,28.81463424,62.09735447,12.06484412,12.13787461,11.22355106
"51003011000","51","003","011000","51003",1,61664,4,2,0,2.62,1308,3.2,37008,2.27,1484,1.5,34602,2.597393917,1319.36763,3.090199024,36852.59932,25.29794073,42.1967965,3.745,21.6,3,10208.23671,8480.747568,273.0903753,161.9068206,18962.07465,30.75064001,25.45407369,56.2047137,8844.540968,7929.388979,128.0111134,126.5903895,16901.94106,27.40973836,28.87908666,56.28882502,10120.15723,8445.135973,263.7198785,159.6257744,18829.01308,30.53485515,25.6752912,56.21014635,25.44476634,21.88387757,59.49488372,0.5,30832,1,1,0,1.86,682,0,22702,1.55,982,2.2,21734,1.839977469,701.3766429,0.142095381,22639.47803,25.29794073,42.1967965,3.745,21.6,2,6875.624655,5204.100474,0,0,12079.72513,39.17918114,26.54385054,65.72303168,5729.687212,4982.200674,93.87481652,92.8329523,10805.7627,35.04723243,38.22003114,73.26726357,6801.609919,5189.76823,6.063262652,5.995969882,11997.44141,38.91230349,27.29800115,66.21030464,10.58053367,9.939113751,26.25581395
"51003011400","51","003","011400","51003",1,61664,4,2,0,2.65,1277,1.5,34541,2.14,1078,0,33373,2.547229825,1236.899481,1.197734781,34305.63615,10.74097135,25.54774113,3.745,21.6,3,10325.12492,7915.410229,77.50339029,32.22291405,18318.03854,29.70621195,24.85080436,54.55701631,8338.025406,7647.751529,0,0,15985.77693,25.92400255,20.97820446,46.90220702,9924.704205,7861.474285,61.88567078,25.72966992,17848.06416,28.94405838,24.07043619,53.01449457,55.06122449,53.78984592,73.78353162,0.5,30832,1,1,0,1.89,666,0,22215,1.43,713,0,21706,1.797305333,675.4709769,0,22112.43134,10.74097135,25.54774113,3.745,21.6,2,6986.521827,5092.462868,0,0,12078.98469,39.17677963,25.92112091,65.09790054,5286.098525,4975.782085,0,0,10261.88061,33.28321422,27.75038921,61.03360343,6643.869278,5068.950506,0,0,11712.81978,37.9891664,26.28973703,64.27890343,27.67283447,23.79584144,37.37199063
"51003010700","51","003","010700","51003",1,61664,4,2,0,2.13,1429,2.7,24161,1.81,1267,4,23680,1.951527325,1338.648208,3.425045241,23892.73326,25.29794073,42.1967965,3.745,21.6,3,8299.06267,5536.731031,230.4200042,136.6088799,14066.21371,22.8110627,27.80877011,50.61983281,7052.255133,5426.505145,341.3629692,337.574372,12820.12325,20.79028809,24.65620135,45.44648944,7603.684308,5475.255066,292.2959032,248.6927827,13371.23528,21.68402192,26.05049705,47.73451897,64.8445951,50.17231163,66.81965477,0.5,30832,1,1,0,1.38,745,0,9904,1.1,838,4.7,9843,1.22383641,796.8686211,2.621317409,9869.978646,25.29794073,42.1967965,3.745,21.6,2,5101.269905,2270.346714,0,0,7371.616619,23.90897969,28.99584847,52.90482816,4066.229635,2256.363358,200.5507444,198.3249435,6523.143737,21.15705675,32.61546445,53.7725212,4523.999888,2262.547817,111.8525867,110.6111972,6898.400292,22.37415767,31.01460642,53.38876409,27.53291364,20.19611526,35.34790396
"51003010100","51","003","010100","51003",1,61664,4,2,0,2.69,1275,1.3,35441,2.19,1165,0,33499,2.575720321,1249.858471,1.002872835,34997.13773,25.29794073,42.1967965,3.745,21.6,3,10480.97586,8121.65409,110.942965,65.77464589,18713.57291,30.34764679,24.81188376,55.15953054,8532.839083,7676.625669,0,0,16209.46475,26.28675524,22.67125065,48.95800589,10035.71097,8019.93868,85.58591215,50.74123506,18141.23556,29.41949202,24.32262203,53.74211405,41.26744367,34.25789526,53.60295749,0.5,30832,1,1,0,1.93,665,0,22733,1.48,771,0.1,21869,1.827148289,689.2272919,0.022855936,22535.52471,25.29794073,42.1967965,3.745,21.6,2,7134.384722,5211.206769,0,0,12345.59149,40.04148771,25.88220031,65.92368802,5470.927145,5013.147444,4.267037115,4.21967965,10488.34163,34.01771415,30.00778412,64.02549827,6754.185927,5165.938457,0.975271263,0.964447271,11921.09965,38.66469789,26.8251411,65.48983899,16.46381352,13.24244389,25.32140481
"51003011100","51","003","011100","51003",1,61664,4,2,0,2.53,1310,2.8,33893,2.12,1214,0.9,32432,2.437720117,1288.393003,2.372361516,33564.16851,25.29794073,42.1967965,3.745,21.6,3,9857.572092,7766.914649,238.9540784,141.6684681,17863.44082,28.96899458,25.49299429,54.46198887,8260.099934,7432.112114,76.80666806,75.9542337,15769.01872,25.57248754,23.6248054,49.19729294,9498.024422,7691.559676,202.4590928,126.8779757,17392.04319,28.20453294,25.07251562,53.27704856,37.09044237,32.34455783,58.91883938,0.5,30832,1,1,0,1.78,683,0,20705,1.41,803,1.6,20203,1.696723032,710.0087464,0.360116618,20592.01341,25.29794073,42.1967965,3.745,21.6,2,6579.898863,4746.317519,0,0,11326.21638,36.7352633,26.58277115,63.31803445,5212.167077,4631.241383,68.27259383,67.5148744,9911.681054,32.14738276,31.25324338,63.40062615,6272.059522,4720.417001,15.36630975,15.19576765,11007.84283,35.70265579,27.63396781,63.3366236,18.46290343,13.40515176,27.57875648
"51003010800","51","003","010800","51003",1,61664,4,2,0,2.28,1369,4.9,27150,1.83,1333,6.2,24235,2.073551797,1352.484144,5.49640592,25812.67442,25.29794073,42.1967965,3.745,21.6,3,8883.503703,6221.689809,418.1696372,247.9198191,15523.36315,25.17410993,26.64115205,51.81526198,7130.180604,5553.688859,529.1126022,523.2402766,13212.98207,21.42738399,25.94058121,47.36796521,8079.12503,5915.228486,469.0673611,374.2296273,14463.42088,23.4552103,26.31974852,49.77495881,57.76309146,42.7185667,66.63913978,0.5,30832,1,1,0,1.52,714,1.2,14501,1.12,882,6.9,13563,1.336490486,791.0739958,3.815010571,14070.67019,25.29794073,42.1967965,3.745,21.6,2,5618.79004,3324.141528,51.20444537,30.35752887,8994.136014,29.17143232,27.78930981,56.96074213,4140.161082,3109.118788,294.4255609,291.1578958,7543.705431,24.46712971,34.32797094,58.79510065,4940.433838,3225.494732,162.787917,150.0059002,8328.716487,27.01322161,30.78907612,57.80229773,20.90936883,17.53433301,23.7316129
"51003010902","51","003","010902","51003",1,61664,4,2,0,2.37,1487,5.6,28077,1.83,1268,5.6,25504,1.920860421,1304.848948,5.6,25936.93308,25.29794073,42.1967965,3.745,21.6,3,9234.168323,6434.120986,477.9081568,283.3369361,16146.19747,26.18415521,28.93746757,55.12162277,7130.180604,5844.492704,477.9081568,472.6041208,13452.58146,21.81594036,24.67566165,46.49160201,7484.197658,5943.703581,477.9081568,440.7580171,13905.8094,22.55093636,25.39275328,47.94368963,78.99163293,27.68271186,79.12437701,0.5,30832,1,1,0,1.61,775,1.9,16497,1.12,839,6.3,15902,1.202447419,828.2313576,5.559655832,16002.11472,25.29794073,42.1967965,3.745,21.6,2,5951.481556,3781.695248,81.07370518,48.06608738,9814.250509,31.83137814,30.16346653,61.99484467,4140.161082,3645.300226,268.8233382,265.8398179,8054.284647,26.12313391,32.65438505,58.77751896,4444.933935,3668.250058,237.2325778,229.1972017,8350.41657,27.0836033,32.23526301,59.31886631,42.13668016,23.72881356,42.71705747
"51540001000","51","540","001000","51540",1,61664,4,2,0,2.13,1367,4.8,24894,1.77,1290,3.9,23752,1.95967334,1330.56902,4.374183351,24353.68599,25.29794073,42.1967965,3.745,21.6,3,8299.06267,5704.705198,409.635563,242.860231,14413.40343,23.37409742,26.60223145,49.97632886,6896.404191,5443.004654,332.8288949,329.1350127,12672.23774,20.55046338,25.10378827,45.65425165,7635.423411,5580.886921,373.2960541,283.6793848,13589.60639,22.03815255,25.89327361,47.93142616,43.86739005,19.92490608,65.44780401,0.5,30832,1,1,0,1.37,713,1.1,8866,1.06,854,4.6,10361,1.223329821,779.711275,2.755953635,9573.328767,25.29794073,42.1967965,3.745,21.6,2,5064.304181,2032.400441,46.93740826,27.8277348,7143.64203,23.16957067,27.75038921,50.91995988,3918.366739,2375.10726,196.2837073,194.1052639,6489.757706,21.04877305,33.23819408,54.28696713,4522.127246,2194.545184,117.5975645,106.4985573,6834.269995,22.16615852,30.34683219,52.51299071,25.6675709,6.629834254,38.3708686
"51003010901","51","003","010901","51003",1,61664,4,2,0,2.03,1525,9.3,26043,1.64,1425,9.2,25140,1.796359447,1465.092166,9.240092166,25502.03226,25.29794073,42.1967965,3.745,21.6,3,7909.435315,5968.00986,793.6689033,470.5416975,14671.11408,23.79202465,29.676959,53.46898365,6389.888629,5761.07852,785.1348291,776.4210556,12936.10198,20.97836984,27.73092891,48.70929874,6999.107807,5844.041776,788.5563243,653.7873959,13631.70591,22.10642499,28.51113452,50.61755951,68.59492364,34.9839292,78.18990769,0.5,30832,1,1,0,1.28,796,5.5,13870,0.93,943,9.9,13806,1.070322581,884.0645161,8.1359447,13831.65899,25.29794073,42.1967965,3.745,21.6,2,4731.612666,3179.494035,234.6870413,139.138674,8145.793741,26.419933,30.98079917,57.40073217,3437.812327,3164.822973,422.4366743,417.7482853,7025.071975,22.78500251,36.70212766,59.48713017,3956.524905,3170.70492,347.16378,306.0476577,7474.393605,24.24232487,34.40832315,58.65064802,51.71058452,17.55044248,58.01169231
"51079030101","51","079","030101","51079",1,61664,4,2,0,2.62,1273,2.5,34229,2.13,1066,0,32862,2.495996933,1220.615031,1.867331288,33883.05675,25.29794073,42.1967965,3.745,21.6,3,10208.23671,7843.912357,213.3518557,126.4897036,18265.50092,29.62101214,24.77296316,54.39397529,8299.06267,7530.650848,0,0,15829.71352,25.6709158,20.74468085,46.41559665,9725.086839,7764.636055,159.3594383,94.47927249,17649.08233,28.62137119,23.75353588,52.37490708,63.93323614,48.16940434,88.10686061,0.5,30832,1,1,0,1.87,664,0,21824,1.42,706,0.5,21236,1.756119632,674.6288344,0.126533742,21675.19632,25.29794073,42.1967965,3.745,21.6,2,6912.590379,5002.831854,0,0,11915.42223,38.64628384,25.84327971,64.48956355,5249.132801,4868.041479,21.33518557,21.09839825,10138.50947,32.88307429,27.47794499,60.36101928,6491.623354,4968.720793,5.399241748,5.339318575,11465.74339,37.18780289,26.25696034,63.44476323,33.54210736,19.45175542,59.79571717
