"w_geocode","avgc_allworkers","medc_allworkers","workersinBlockall","liveoutsideRegion","liveinsideRegion","perc_workers_liveinRegion","perc_workers_liveoutsideRegion","avgc_livewithin40","medc_livewithin40","workerw40","avgc_25_res","medc_25_res","workers25"
"510010905003052",33.1962692525313,9.91387104323811,35,8,27,77.1428571428572,22.8571428571429,8.19654607272114,5.09267942016857,27,8.19654607272114,5.09267942016857,27
"510010905003063",118.471061192827,134.739793739863,5,3,2,40,60,6.69323521595682,6.69323521595682,2,6.69323521595682,6.69323521595682,2
"510010905003065",25.1703810129424,11.0039967509837,66,10,56,84.8484848484848,15.1515151515152,10.3157215176435,8.82963523728046,56,10.3157215176435,8.82963523728046,56
"510010905003067",38.1486677529704,8.94911739022891,102,24,78,76.4705882352941,23.5294117647059,7.68342022164669,6.12280223627283,78,7.68342022164669,6.12280223627283,78
"510010905003068",35.732757237832,9.11223101888094,1431,333,1098,76.7295597484277,23.2704402515723,8.14950671289137,6.4264233569183,1107,7.92629640978711,6.2424343752053,1098
"510010905003070",61.3823109668291,61.3823109668291,2,1,1,50,50,9.86159183570962,9.86159183570962,1,9.86159183570962,9.86159183570962,1
"510010905003096",7.02664396908382,7.40246675741804,6,0,6,100,0,7.02664396908382,7.40246675741804,6,7.02664396908382,7.40246675741804,6
"510010905003097",24.4391479138145,3.63547478677687,5,1,4,80,20,4.01243048195146,3.35280042076924,4,4.01243048195146,3.35280042076924,4
"510010905003106",2.38390918162929,2.38390918162929,1,0,1,100,0,2.38390918162929,2.38390918162929,1,2.38390918162929,2.38390918162929,1
"510010905003120",18.0862549113295,8.69715816169462,31,3,28,90.3225806451613,9.67741935483871,8.90004013586037,7.80844667177065,28,8.90004013586037,7.80844667177065,28
"510010905003121",23.7069700303662,9.48086010797448,125,13,112,89.6,10.4,9.99750733047073,8.64487787073696,112,9.99750733047073,8.64487787073696,112
"510010906001043",34.1918313169565,24.8642671241279,7,3,4,57.1428571428571,42.8571428571429,24.1491524303268,23.1981088188868,6,20.6632329453583,19.837677712997,4
"510010906001082",33.821057397842,23.0661683464144,5,1,4,80,20,22.1527326469032,22.0129748533257,4,22.1527326469032,22.0129748533257,4
"510010906001095",22.8170580498904,17.9858716689067,3,0,3,100,0,22.8170580498904,17.9858716689067,3,22.8170580498904,17.9858716689067,3
"510010906001099",33.5290154595375,33.5290154595375,2,1,1,50,50,33.5290154595375,33.5290154595375,2,29.2678667914022,29.2678667914022,1
"510010906002062",3.12948879751252,3.23329501677348,3,0,3,100,0,3.12948879751252,3.23329501677348,3,3.12948879751252,3.23329501677348,3
"510010906002095",53.3466969307053,25.530737916977,3,2,1,33.3333333333333,66.6666666666667,21.1970139906944,21.1970139906944,2,16.8632900644119,16.8632900644119,1
"510010906002098",5.84762827115438,5.84762827115438,2,0,2,100,0,5.84762827115438,5.84762827115438,2,5.84762827115438,5.84762827115438,2
"510010906002123",31.3311217568014,6.9315670855636,4,1,3,75,25,5.48346560490422,2.91598390095327,3,5.48346560490422,2.91598390095327,3
"510010906002129",8.60466856114382,8.60466856114382,1,0,1,100,0,8.60466856114382,8.60466856114382,1,8.60466856114382,8.60466856114382,1
"510010906002131",30.4731471088053,5.93738760874031,3,1,2,66.6666666666667,33.3333333333333,4.72850026731114,4.72850026731114,2,4.72850026731114,4.72850026731114,2
"510010906003000",72.4413236687936,49.1049831462859,12,8,4,33.3333333333333,66.6666666666667,16.3737517076535,12.686949799777,5,11.1658100942093,10.493842458795,4
"510010906003004",28.8051754904816,24.512992719122,5,1,4,80,20,17.6327010903536,20.773434027841,4,17.6327010903536,20.773434027841,4
"510010906003005",23.5494510649097,23.5494510649097,2,1,1,50,50,1.55849807562203,1.55849807562203,1,1.55849807562203,1.55849807562203,1
"510010906003010",13.21639664099,4.47321032910985,24,3,21,87.5,12.5,7.79535436522748,3.36622776819563,22,6.45629635393028,2.45674415209735,21
"510010906003011",36.3174983659694,10.0120499461445,113,34,79,69.9115044247788,30.0884955752212,9.23216760111542,6.21681698651249,84,7.53773572566944,5.55165227030444,79
"510010906003014",26.5357930944093,7.6759894378576,8,1,7,87.5,12.5,7.3284091256751,2.88607502067193,7,7.3284091256751,2.88607502067193,7
"510010906003020",32.8374217651961,6.86120412070703,22,6,16,72.7272727272727,27.2727272727273,7.13172808889702,6.24689889121967,16,7.13172808889702,6.24689889121967,16
"510010906003022",30.6437760988698,7.57383570162396,5,1,4,80,20,4.78352173946078,5.20765819781538,4,4.78352173946078,5.20765819781538,4
"510010906003024",14.5477005212669,17.8934923918137,10,0,10,100,0,14.5477005212669,17.8934923918137,10,14.5477005212669,17.8934923918137,10
"510010906003025",16.9854794935196,4.84387289676231,3,1,2,66.6666666666667,33.3333333333333,2.51122171534534,2.51122171534534,2,2.51122171534534,2.51122171534534,2
"510010906003026",0.354537981152622,0.354537981152622,1,0,1,100,0,0.354537981152622,0.354537981152622,1,0.354537981152622,0.354537981152622,1
"510010906003028",20.8471625601047,0.809410490846901,3,1,2,66.6666666666667,33.3333333333333,0.635220998773606,0.635220998773606,2,0.635220998773606,0.635220998773606,2
"510010906003029",40.0189805228188,8.11872835758034,30,8,22,73.3333333333333,26.6666666666667,6.64708742579085,4.62012986880284,22,6.64708742579085,4.62012986880284,22
"510010906003030",16.5711593463503,2.43901064255221,16,3,13,81.25,18.75,3.676740958637,1.44319630851907,13,3.676740958637,1.44319630851907,13
"510010906003031",58.4876390756132,10.3816865231367,16,6,10,62.5,37.5,7.17651248288323,2.66269858798092,11,4.22697937154934,2.10377093356247,10
"510010906003046",1.16990477754596,1.16990477754596,1,0,1,100,0,1.16990477754596,1.16990477754596,1,1.16990477754596,1.16990477754596,1
"510010906003055",79.6807552112024,9.6159482896841,4,1,3,75,25,8.82606542731011,9.61550833824957,3,8.82606542731011,9.61550833824957,3
"510010906003056",35.0136981551542,9.31016358042447,39,14,25,64.1025641025641,35.8974358974359,6.62859670412742,4.37011776552582,26,5.34506955609132,4.30287690809434,25
"510010906004000",45.8678734753525,10.5304132967579,132,51,81,61.3636363636364,38.6363636363636,9.12271419559707,6.62845878002072,89,6.6423953063075,5.9818247377979,81
"510010906004001",9.54236755019592,9.54236755019592,2,0,2,100,0,9.54236755019592,9.54236755019592,2,9.54236755019592,9.54236755019592,2
"510010906004002",32.7077933187786,18.9865055425086,12,4,8,66.6666666666667,33.3333333333333,13.381243285103,17.8824418311921,8,13.381243285103,17.8824418311921,8
"510010906004005",32.4973337798704,7.56764125110257,21,6,15,71.4285714285714,28.5714285714286,9.04453353379604,5.36573693279508,16,7.12985287431139,4.61110335274776,15
"510010906004008",56.4193466908257,46.7052578970378,10,6,4,40,60,10.6578272806408,6.85461381544459,4,10.6578272806408,6.85461381544459,4
"510010906004010",19.1028062030775,12.6605650950578,4,1,3,75,25,9.80282504276243,10.2157907267665,3,9.80282504276243,10.2157907267665,3
"510010906004015",9.96487878000699,9.96487878000699,1,0,1,100,0,9.96487878000699,9.96487878000699,1,9.96487878000699,9.96487878000699,1
"510010906004019",39.9008675454651,17.5969250842014,199,85,114,57.286432160804,42.713567839196,8.30083247257191,4.98438143513265,119,7.10806618459985,4.92744385503199,114
"510010906004021",36.0783179514866,10.0982051940062,108,30,78,72.2222222222222,27.7777777777778,9.57842153225855,6.43734246964135,83,8.03557849485291,6.35364346297564,78
"510010906004022",48.4202700650042,6.21316450934511,11,5,6,54.5454545454545,45.4545454545455,3.58250932496683,3.56934920096006,6,3.58250932496683,3.56934920096006,6
"510010906004045",14.7715364851687,10.7001278247165,5,1,4,80,20,7.56167821660506,7.54711981792492,4,7.56167821660506,7.54711981792492,4
"510010906004059",5.88892635625071,5.88892635625071,2,0,2,100,0,5.88892635625071,5.88892635625071,2,5.88892635625071,5.88892635625071,2
"510010906004071",5.68442803928957,5.68442803928957,1,0,1,100,0,5.68442803928957,5.68442803928957,1,5.68442803928957,5.68442803928957,1
"510010906004113",4.18217444381162,4.18217444381162,2,0,2,100,0,4.18217444381162,4.18217444381162,2,4.18217444381162,4.18217444381162,2
"510010906004119",38.2264589028649,10.7811717002642,3,1,2,66.6666666666667,33.3333333333333,9.11847107757124,9.11847107757124,2,9.11847107757124,9.11847107757124,2
"510010906004134",6.2520052918411,7.41555338041365,3,0,3,100,0,6.2520052918411,7.41555338041365,3,6.2520052918411,7.41555338041365,3
"510010906004152",9.14810663163266,9.14810663163266,1,0,1,100,0,9.14810663163266,9.14810663163266,1,9.14810663163266,9.14810663163266,1
"510010907001000",41.2069990870496,28.5097127316674,9,5,4,44.4444444444444,55.5555555555556,16.0250958199911,12.2889631179546,6,8.84642031349326,7.28736953284041,4
"510010907001015",68.5542672455093,52.0091490647061,23,16,7,30.4347826086957,69.5652173913043,8.74367333574635,7.05129764721303,7,8.74367333574635,7.05129764721303,7
"510010907001019",18.9588393538772,5.78083687281352,46,6,40,86.9565217391304,13.0434782608696,6.64428440603403,4.17982495716918,41,6.03421049012202,4.04286561331135,40
"510010907001026",58.8436183769388,18.749629176255,30,9,21,70,30,10.7027304858411,9.66835217000243,21,10.7027304858411,9.66835217000243,21
"510010907001030",35.4920321243879,9.90241300734962,109,33,76,69.7247706422018,30.2752293577982,9.38063303723584,6.30905228688824,82,7.44397773343766,5.06732559522888,76
"510010907001031",23.2571211556512,9.73998057409171,11,3,8,72.7272727272727,27.2727272727273,6.72995447770643,4.53078525220147,8,6.72995447770643,4.53078525220147,8
"510010907001036",4.95089004384252,4.85644882611537,4,0,4,100,0,4.95089004384252,4.85644882611537,4,4.95089004384252,4.85644882611537,4
"510010907001038",58.1616299083109,13.3463146442075,8,3,5,62.5,37.5,8.99569769498354,10.8430872131976,5,8.99569769498354,10.8430872131976,5
"510010907001040",0.234313298946898,0.234313298946898,1,0,1,100,0,0.234313298946898,0.234313298946898,1,0.234313298946898,0.234313298946898,1
"510010907001042",64.762843169794,42.3928571761,118,75,43,36.4406779661017,63.5593220338983,13.1628459377977,7.69791306764857,55,7.00886375262226,5.84725990630704,43
"510010907001043",49.576651887367,9.95903811521018,76,22,54,71.0526315789474,28.9473684210526,9.37097259677066,6.41390113931431,56,8.41216199740577,6.29961164905042,54
"510010907001047",7.25155173677459,4.8616714888393,6,0,6,100,0,7.25155173677459,4.8616714888393,6,7.25155173677459,4.8616714888393,6
"510010907001049",9.97729284008518,8.16635601548002,3,0,3,100,0,9.97729284008518,8.16635601548002,3,7.77177189565224,7.77177189565224,2
"510010907001053",1.60259742286313,1.60259742286313,2,0,2,100,0,1.60259742286313,1.60259742286313,2,1.60259742286313,1.60259742286313,2
"510010907001057",16.15160096755,9.67174397434027,11,3,8,72.7272727272727,27.2727272727273,5.8678435858153,4.9880078528651,8,5.8678435858153,4.9880078528651,8
"510010907001060",43.9198895074541,8.9398355641006,3,1,2,66.6666666666667,33.3333333333333,4.85602437893735,4.85602437893735,2,4.85602437893735,4.85602437893735,2
"510010907001066",2.62522327364911,2.62522327364911,1,0,1,100,0,2.62522327364911,2.62522327364911,1,2.62522327364911,2.62522327364911,1
"510010907001088",69.4089122834913,11.4636726764074,12,4,8,66.6666666666667,33.3333333333333,7.5130597476303,5.37547701584945,8,7.5130597476303,5.37547701584945,8
"510010907001089",43.9213059797049,5.37832114302323,5,2,3,60,40,4.43743333469009,4.40370185529734,3,4.43743333469009,4.40370185529734,3
"510010907001092",11.2032253451519,5.8009570479989,28,3,25,89.2857142857143,10.7142857142857,8.95508047413272,5.76723691890143,27,6.54865516833272,5.58564410172819,25
"510010907001094",43.9274414540492,8.48253849513039,9,2,7,77.7777777777778,22.2222222222222,6.93686745700797,7.72351818574335,7,6.93686745700797,7.72351818574335,7
"510010907001099",64.6023945283819,7.20889091016014,26,6,20,76.9230769230769,23.0769230769231,7.75251560853459,6.17234696852105,20,7.75251560853459,6.17234696852105,20
"510010907001104",50.1638875554348,10.5019555420862,118,44,74,62.7118644067797,37.2881355932203,8.72580866839053,5.57855948869885,80,6.66324343119152,5.00620738847786,74
"510010907002002",38.3065996693714,8.51561368572131,13,5,8,61.5384615384615,38.4615384615385,5.26786030409991,5.29958700618893,8,5.26786030409991,5.29958700618893,8
"510010907002006",21.4684043215812,7.69674664961676,287,52,235,81.8815331010453,18.1184668989547,8.48900026572659,6.33476693414727,250,7.01948410890704,5.52962829871964,234
"510010907002012",3.21440255849357,3.29175972995048,3,0,3,100,0,3.21440255849357,3.29175972995048,3,3.21440255849357,3.29175972995048,3
"510010907002015",5.94390930593354,6.08031072197649,5,0,5,100,0,5.94390930593354,6.08031072197649,5,5.94390930593354,6.08031072197649,5
"510010907002022",32.5412716195965,13.6769655346187,21,6,15,71.4285714285714,28.5714285714286,10.2757954618607,8.54980429280277,16,8.98639802985295,8.36162125699621,15
"510010907002029",40.2451351700795,17.6825345637171,5,2,3,60,40,9.37088569840694,7.83675734868289,3,9.37088569840694,7.83675734868289,3
"510010907002036",30.9733016433035,7.15306576714343,16,5,11,68.75,31.25,9.65632030954234,5.7689480047958,13,5.62913261014381,5.49098089403541,11
"510010907002047",41.6802010241196,12.5580527918992,23,8,15,65.2173913043478,34.7826086956522,13.3366292912778,9.04466847768217,19,7.90772053651097,6.10430496197154,15
"510010907002061",25.5559076250481,2.91776737213027,5,1,4,80,20,2.48963033870873,2.46381742429899,4,2.48963033870873,2.46381742429899,4
"510010907002065",2.15192593235675,2.15192593235675,1,0,1,100,0,2.15192593235675,2.15192593235675,1,2.15192593235675,2.15192593235675,1
"510010907002067",4.60673869399309,4.60673869399309,1,0,1,100,0,4.60673869399309,4.60673869399309,1,4.60673869399309,4.60673869399309,1
"510010907003013",46.1701393656623,46.1701393656623,2,1,1,50,50,15.7903487336805,15.7903487336805,1,15.7903487336805,15.7903487336805,1
"510010907003021",91.7233194720825,82.4637184194742,12,7,5,41.6666666666667,58.3333333333333,4.72848729324534,2.79845100591397,5,4.72848729324534,2.79845100591397,5
"510010907003025",5.95678385107835,3.0055437180046,8,0,8,100,0,5.95678385107835,3.0055437180046,8,5.95678385107835,3.0055437180046,8
"510010907003028",41.1950065259116,4.06066954334048,3,1,2,66.6666666666667,33.3333333333333,3.17320862659136,3.17320862659136,2,3.17320862659136,3.17320862659136,2
"510010907003029",51.4875819944975,50.2437075079334,4,2,2,50,50,4.25719595225518,4.25719595225518,2,4.25719595225518,4.25719595225518,2
"510010907003036",9.88074807945502,9.88074807945502,1,0,1,100,0,9.88074807945502,9.88074807945502,1,9.88074807945502,9.88074807945502,1
"510010907003040",20.9710105343927,14.7773298383009,5,2,3,60,40,20.9710105343927,14.7773298383009,5,10.9829491388638,12.5860815398132,3
"510010907003054",2.39821044558645,2.39821044558645,1,0,1,100,0,2.39821044558645,2.39821044558645,1,2.39821044558645,2.39821044558645,1
"510010907004001",2.71460915813112,2.71460915813112,1,0,1,100,0,2.71460915813112,2.71460915813112,1,2.71460915813112,2.71460915813112,1
"510010907004007",18.5972909618015,7.17039142429057,13,2,11,84.6153846153846,15.3846153846154,6.26999484005642,4.58463246416965,11,6.26999484005642,4.58463246416965,11
"510010907004008",57.6279936603806,15.2005883418524,24,11,13,54.1666666666667,45.8333333333333,8.85168196209473,7.17656096129679,14,7.70563613348755,6.09906542558614,13
"510010907004026",7.1278221170659,7.1278221170659,1,0,1,100,0,7.1278221170659,7.1278221170659,1,7.1278221170659,7.1278221170659,1
"510010907004030",2.67549330527502,2.67549330527502,2,0,2,100,0,2.67549330527502,2.67549330527502,2,2.67549330527502,2.67549330527502,2
"510010907004057",45.8262731440421,10.3653656432248,24,6,18,75,25,8.43474168941852,7.0731969723918,19,7.51876148788829,6.84659275723214,18
"510010907004061",14.9792384924751,6.09512704293838,6,1,5,83.3333333333333,16.6666666666667,5.16900381316787,5.97367103015411,5,5.16900381316787,5.97367103015411,5
"510010907004080",5.53027721785497,5.53027721785497,1,0,1,100,0,5.53027721785497,5.53027721785497,1,5.53027721785497,5.53027721785497,1
"510010907004082",4.15615469182298,4.15615469182298,1,0,1,100,0,4.15615469182298,4.15615469182298,1,4.15615469182298,4.15615469182298,1
"510010907004083",58.9202853458269,45.6853691832422,8,4,4,50,50,6.70550090441664,3.99826408665599,4,6.70550090441664,3.99826408665599,4
"510010907005004",28.123494337601,3.7885646144118,3,1,2,66.6666666666667,33.3333333333333,2.74809780176972,2.74809780176972,2,2.74809780176972,2.74809780176972,2
"510010907005015",10.6971274183718,10.6971274183718,1,0,1,100,0,10.6971274183718,10.6971274183718,1,10.6971274183718,10.6971274183718,1
"510010907005029",71.3892963141471,10.2753492057253,7,1,6,85.7142857142857,14.2857142857143,8.75680141220969,10.1065553980696,6,8.75680141220969,10.1065553980696,6
"510010907005079",4.20590830941328,4.20590830941328,1,0,1,100,0,4.20590830941328,4.20590830941328,1,4.20590830941328,4.20590830941328,1
"510010907005105",68.1285615264194,11.8011024469452,4,1,3,75,25,10.2804146233315,7.91071400273625,3,10.2804146233315,7.91071400273625,3
"510010907005106",49.6622447769048,49.6622447769048,2,1,1,50,50,9.59271443495019,9.59271443495019,1,9.59271443495019,9.59271443495019,1
"510010907005110",9.62761664106676,9.15194071168729,5,0,5,100,0,9.62761664106676,9.15194071168729,5,9.62761664106676,9.15194071168729,5
"510010907005118",10.3573213819044,9.38575888403388,4,0,4,100,0,10.3573213819044,9.38575888403388,4,10.3573213819044,9.38575888403388,4
"510010907005167",7.25652710279606,7.25652710279606,1,0,1,100,0,7.25652710279606,7.25652710279606,1,7.25652710279606,7.25652710279606,1
"510010907005174",1.65578065176516,1.65578065176516,2,0,2,100,0,1.65578065176516,1.65578065176516,2,1.65578065176516,1.65578065176516,2
"510010908001052",39.7316264983215,10.3913837050817,47,12,35,74.468085106383,25.531914893617,9.43560491098322,7.90148130123477,35,9.43560491098322,7.90148130123477,35
"510010908001094",3.8200521150141,3.8200521150141,1,0,1,100,0,3.8200521150141,3.8200521150141,1,3.8200521150141,3.8200521150141,1
"510010908001096",12.7644128083626,12.6693430059481,3,0,3,100,0,12.7644128083626,12.6693430059481,3,12.7644128083626,12.6693430059481,3
"510010908001101",11.0026346344809,10.993712599598,5,0,5,100,0,11.0026346344809,10.993712599598,5,11.0026346344809,10.993712599598,5
"510010908002080",29.3467866979529,8.55854209934506,5,1,4,80,20,9.05491857781266,7.58544664793746,4,9.05491857781266,7.58544664793746,4
"510010908002096",17.5795186087136,15.4597070199096,4,0,4,100,0,17.5795186087136,15.4597070199096,4,12.9748956312185,10.957592929493,3
"510010908002115",4.24537694598242,4.76395028883576,5,0,5,100,0,4.24537694598242,4.76395028883576,5,4.24537694598242,4.76395028883576,5
"510010908002134",83.9539628329651,20.5352599862999,10,5,5,50,50,16.1369164731207,11.8268226866486,7,10.4470233735654,11.2077995096292,5
"510010908002161",17.876758147781,6.85024573877192,33,5,28,84.8484848484848,15.1515151515152,8.27883926904609,5.39840794408472,29,7.49214749679642,5.39840794408472,28
"510010908002169",4.34160276415281,4.34160276415281,2,0,2,100,0,4.34160276415281,4.34160276415281,2,4.34160276415281,4.34160276415281,2
"510010908002171",28.1948125101885,11.8558045697585,61,10,51,83.6065573770492,16.3934426229508,10.319696891822,9.92689153287276,55,9.23262838109686,7.03233173837983,51
"510010908002173",23.323268423026,5.43874829788364,7,2,5,71.4285714285714,28.5714285714286,4.18703107563019,2.89617727339275,5,4.18703107563019,2.89617727339275,5
"510010908002194",4.82542890919834,3.24124529099326,3,0,3,100,0,4.82542890919834,3.24124529099326,3,4.82542890919834,3.24124529099326,3
"510010908002199",24.7699668878888,12.9857648768583,34,7,27,79.4117647058823,20.5882352941176,11.5207530937398,9.60837050187493,30,9.90795041960379,8.06069920309968,26
"510010908002228",29.7660111954078,25.1013060940014,3,2,1,33.3333333333333,66.6666666666667,17.3097838649411,17.3097838649411,2,9.51826163588079,9.51826163588079,1
"510010908002236",5.89398094182534,5.89398094182534,1,0,1,100,0,5.89398094182534,5.89398094182534,1,5.89398094182534,5.89398094182534,1
"510010908003033",26.2043896469882,10.7312358896309,240,62,178,74.1666666666667,25.8333333333333,10.2688876314003,9.19937325418668,200,7.9231609883234,6.55273022440233,178
"510010908003039",1.9535644405424,1.9535644405424,1,0,1,100,0,1.9535644405424,1.9535644405424,1,1.9535644405424,1.9535644405424,1
"510010908003042",9.43541314390909,7.44546281243515,3,0,3,100,0,9.43541314390909,7.44546281243515,3,9.43541314390909,7.44546281243515,3
"510010908003059",38.2407299700864,11.8193332269853,21,8,13,61.9047619047619,38.0952380952381,10.7955376256692,4.06586952757254,16,6.82264800840834,1.6966222636224,13
"510010908003060",17.9678696489298,8.62381913263209,322,51,271,84.1614906832298,15.8385093167702,9.45464397072408,7.11085785755457,289,8.13259268777502,6.21322382989395,271
"510010908003062",10.6110557061049,8.85308079853434,6,1,5,83.3333333333333,16.6666666666667,10.6110557061049,8.85308079853434,6,8.13245513199968,6.38812798321778,5
"510010908003076",8.35428215525344,8.35428215525344,2,0,2,100,0,8.35428215525344,8.35428215525344,2,8.35428215525344,8.35428215525344,2
"510010908003078",15.5616103913262,15.5616103913262,2,1,1,50,50,15.5616103913262,15.5616103913262,2,3.03531015581453,3.03531015581453,1
"510010908003079",19.0816185566317,10.8442718363011,71,13,58,81.6901408450704,18.3098591549296,9.41158296855588,8.7306548457282,63,8.25113125938714,7.60600701549193,58
"510019801001008",25.8539408122976,15.8001029836071,16,2,14,87.5,12.5,13.13625253315,13.1910369659121,13,15.9681947548812,14.2005158015698,14
"510019801001015",4.85717761912222,2.99625047599632,6,0,6,100,0,4.85717761912222,2.99625047599632,6,4.85717761912222,2.99625047599632,6
"510019802001021",29.7018280346653,12.186060947704,7,2,5,71.4285714285714,28.5714285714286,8.87957060116319,11.6893455277232,5,8.87957060116319,11.6893455277232,5
"510019802001037",31.99416997298,7.02358582186109,25,6,19,76,24,6.7738138620448,5.97713158471875,19,6.7738138620448,5.97713158471875,19
"511319301001016",39.561168718636,10.9094893109047,53,13,40,75.4716981132076,24.5283018867925,10.7489656852801,7.39342536678657,42,9.8318752294618,7.17007431145693,40
"511319301001022",11.210451685913,11.210451685913,1,0,1,100,0,11.210451685913,11.210451685913,1,11.210451685913,11.210451685913,1
"511319301001031",21.3588181872068,21.3588181872068,2,1,1,50,50,21.3588181872068,21.3588181872068,2,13.865783076687,13.865783076687,1
"511319301001036",27.3767319039787,9.6671950083237,135,39,96,71.1111111111111,28.8888888888889,11.2329989872494,6.24851146213256,114,8.15317167512701,5.4093173320753,96
"511319301001085",10.2479343541757,10.2479343541757,1,0,1,100,0,10.2479343541757,10.2479343541757,1,10.2479343541757,10.2479343541757,1
"511319301001108",20.3134785303862,4.42997681212122,6,2,4,66.6666666666667,33.3333333333333,9.0116064163412,3.76623938203692,5,3.95819473717184,3.72018117772836,4
"511319301002005",50.6003075212437,11.1763638955453,63,23,40,63.4920634920635,36.5079365079365,11.6841831915213,8.68935245663491,47,8.76474284277913,7.07877256805661,40
"511319301002015",54.8400146391113,33.2533687087441,17,9,8,47.0588235294118,52.9411764705882,16.7545413037239,11.2185268635716,11,10.0354794146594,8.70109665989087,8
"511319301002022",27.8582362947251,8.06691707904586,57,19,38,66.6666666666667,33.3333333333333,9.35747832750631,6.19521925573962,47,5.18491281467677,4.18467438680543,38
"511319301002039",4.7534108000024,4.60450689495838,4,0,4,100,0,4.7534108000024,4.60450689495838,4,4.7534108000024,4.60450689495838,4
"511319301002047",22.4198146793111,7.41227339295896,85,19,66,77.6470588235294,22.3529411764706,8.64219904429194,4.99241950060031,74,5.9298819002179,4.12595713452484,66
"511319301002062",41.5232429393457,6.14185599035714,7,2,5,71.4285714285714,28.5714285714286,4.32259661147981,3.68368302481843,5,4.32259661147981,3.68368302481843,5
"511319301002076",9.96867248192339,7.89792497617785,3,0,3,100,0,9.96867248192339,7.89792497617785,3,9.96867248192339,7.89792497617785,3
"511319301002085",49.551872096043,11.6110535749963,61,26,35,57.3770491803279,42.6229508196721,10.0831152417254,7.87701165435783,44,6.34340583769812,6.48077592024204,35
"511319301002087",4.1065862153115,4.1065862153115,2,0,2,100,0,4.1065862153115,4.1065862153115,2,4.1065862153115,4.1065862153115,2
"511319301002091",13.8917364103215,8.89727319920252,3,1,2,66.6666666666667,33.3333333333333,13.8917364103215,8.89727319920252,3,8.5217854065758,8.5217854065758,2
"511319301002098",77.5153623301929,10.0896563172124,7,3,4,57.1428571428571,42.8571428571429,5.19187570308788,4.21223363366253,4,5.19187570308788,4.21223363366253,4
"511319301002103",78.2032497276406,68.6260842433196,4,2,2,50,50,14.5557735106503,14.5557735106503,2,14.5557735106503,14.5557735106503,2
"511319301002107",36.3574169753652,36.3574169753652,1,0,1,100,0,36.3574169753652,36.3574169753652,1,36.3574169753652,36.3574169753652,1
"511319301002108",37.4693297777257,10.9026247716168,165,61,104,63.030303030303,36.969696969697,11.669185665977,7.47999255180343,126,7.79202804131756,6.18395773001027,104
"511319301002109",15.9108795950832,15.9108795950832,2,1,1,50,50,15.9108795950832,15.9108795950832,2,3.40708556273449,3.40708556273449,1
"511319301003005",120.434908496079,8.91761797403789,3,1,2,66.6666666666667,33.3333333333333,4.58997836273126,4.58997836273126,2,4.58997836273126,4.58997836273126,2
"511319301003009",35.9741311583143,8.79410464048034,50,15,35,70,30,8.71578547099483,6.52196436310267,39,5.64826925256579,4.38618808814324,35
"511319301003015",45.4462757372001,8.49677729222512,20,7,13,65,35,8.41339639584895,6.82088946413036,14,5.99511583008443,6.67564550524046,13
"511319301003020",68.9949859173002,5.74171838825359,6,2,4,66.6666666666667,33.3333333333333,3.16544909712166,1.535042264691,4,3.16544909712166,1.535042264691,4
"511319301003026",14.3468525470894,11.3540392128687,7,1,6,85.7142857142857,14.2857142857143,14.3468525470894,11.3540392128687,7,11.079913240266,11.3540392128687,6
"511319301003028",4.57091697168745,4.57091697168745,2,0,2,100,0,4.57091697168745,4.57091697168745,2,4.57091697168745,4.57091697168745,2
"511319301003031",52.9574020317887,30.785821491019,5,3,2,40,60,14.9979258815202,8.99097809743124,3,7.10397807677075,7.10397807677075,2
"511319301003034",6.76539421457129,6.76539421457129,1,0,1,100,0,6.76539421457129,6.76539421457129,1,6.76539421457129,6.76539421457129,1
"511319301003035",19.717550494112,7.81411472732811,5,1,4,80,20,12.0254971342854,6.57986814492637,4,12.0254971342854,6.57986814492637,4
"511319301003036",9.74912819206275,9.74912819206275,2,1,1,50,50,9.74912819206275,9.74912819206275,2,2.72452900230744,2.72452900230744,1
